YEAR,MO,DY,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN
2013,3,20,20.05,6.76,13.41,19.57,13.11,26.77,13.67
2013,3,21,19.71,6.82,13.26,19.64,12.75,26.98,14.22
2013,3,22,20.13,5.23,12.68,19.58,14.34,27.75,13.41
2013,3,23,20.38,5.26,12.82,20.05,11.86,27.35,15.49
2013,3,24,20.8,4.33,12.57,20.12,14.73,28.65,13.91
2013,3,25,20.37,3.23,11.8,19.78,14.96,28.74,13.78
2013,3,26,20.32,2.82,11.57,19.49,13.91,27.98,14.06
2013,3,27,21.92,2.92,12.42,21.14,13.38,29.53,16.15
2013,3,28,21.51,5.69,13.6,21.02,10.63,28.26,17.62
2013,3,29,22.21,5.52,13.87,21.77,13.31,29.96,16.64
2013,3,30,20.14,6.7,13.42,20.66,14.22,27.58,13.37
2013,3,31,20.32,7.65,13.98,20.6,11.71,26.83,15.12
2013,4,1,20.99,6.94,13.97,20.87,12.66,28.07,15.4
2013,4,2,21.61,4.8,13.2,21.43,14.21,29.38,15.17
2013,4,3,21.43,5.13,13.28,20.81,13.49,28.91,15.42
2013,4,4,20.96,4.87,12.91,21.05,13.34,28.61,15.27
2013,4,5,20.97,1.62,11.3,20.52,15.14,29.66,14.52
2013,4,6,21.23,0.34,10.79,20.37,14.41,29.09,14.68
2013,4,7,22.4,1.43,11.92,21.73,16.58,31.08,14.5
2013,4,8,23.71,4.48,14.09,23.41,15.76,31.91,16.16
2013,4,9,23.44,4.63,14.04,23.22,14.66,31.64,16.98
2013,4,10,24.59,2.15,13.37,24.25,16.16,33.37,17.2
2013,4,11,24.27,2.3,13.28,24.3,16.2,32.48,16.28
2013,4,12,24.52,2.83,13.67,24.69,14.97,32.39,17.42
2013,4,13,24.3,1.36,12.83,24.59,14.56,32.42,17.87
2013,4,14,24.16,1.24,12.7,24.76,14.88,32.22,17.33
2013,4,15,22.88,3.73,13.3,23.82,13.87,29.97,16.11
2013,4,16,23.15,4.88,14.02,23.72,13.23,29.54,16.3
2013,4,17,23.19,5.95,14.57,23.97,12.09,29.62,17.55
2013,4,18,23.05,2.83,12.94,23.48,14.09,30.02,15.93
2013,4,19,23.5,2.19,12.84,23.78,12.98,29.82,16.83
2013,4,20,18.44,10.32,14.38,18.24,5.3,21.27,15.98
2013,4,21,15.92,12.21,14.07,16.52,5.52,19.44,13.91
2013,4,22,17.3,10.81,14.05,18.81,8.64,21.97,13.33
2013,4,23,18.17,12.33,15.26,18.98,8.53,22.56,14.03
2013,4,24,19.73,11.13,15.44,20.25,9.39,24.27,14.88
2013,4,25,21.88,9.5,15.69,22.01,11.43,27.67,16.24
2013,4,26,23.56,9.68,16.62,23.58,11.79,29.66,17.87
2013,4,27,24.22,10.11,17.16,24.12,13.44,31.77,18.34
2013,4,28,25.11,9.15,17.13,25.19,14.67,32.59,17.92
2013,4,29,25.54,8.23,16.88,25.55,14.52,32.9,18.37
2013,4,30,26.45,7.46,16.95,26.45,16.33,34.73,18.4
2013,5,1,26.76,6.69,16.73,27.07,15.2,34.83,19.62
2013,5,2,25.2,1.95,13.58,24.54,15.01,33.31,18.3
2013,5,3,24.96,-1.44,11.76,24.4,14.38,32.4,18.02
2013,5,4,24.9,1.12,13.01,24.64,14.7,32.13,17.44
2013,5,5,24.64,5.62,15.13,24.94,14.5,31.58,17.08
2013,5,6,24.4,7.62,16.01,24.57,12.94,30.93,17.98
2013,5,7,24.78,8.47,16.62,24.44,12.0,31.19,19.19
2013,5,8,25.22,6.78,16.0,24.22,12.95,31.94,18.99
2013,5,9,25.69,7.79,16.74,25.27,15.48,32.98,17.49
2013,5,10,25.43,9.31,17.37,24.58,14.76,32.55,17.79
2013,5,11,26.28,9.44,17.87,26.0,12.3,32.86,20.57
2013,5,12,25.01,8.26,16.63,25.2,13.35,31.52,18.17
2013,5,13,23.67,7.79,15.73,23.97,11.64,29.07,17.44
2013,5,14,23.75,9.75,16.75,24.58,12.06,29.41,17.35
2013,5,15,24.33,10.2,17.27,25.44,12.71,30.64,17.93
2013,5,16,25.1,8.87,16.98,25.71,13.39,31.34,17.95
2013,5,17,24.69,8.44,16.57,24.89,11.39,30.38,19.0
2013,5,18,24.58,8.1,16.34,25.08,11.75,31.19,19.43
2013,5,19,23.92,10.01,16.97,24.0,11.08,29.98,18.9
2013,5,20,23.43,11.83,17.62,23.22,9.85,29.09,19.24
2013,5,21,24.13,11.77,17.95,24.2,11.62,30.42,18.8
2013,5,22,24.6,12.43,18.51,24.57,9.9,30.12,20.23
2013,5,23,24.62,11.59,18.1,24.71,10.83,30.8,19.98
2013,5,24,25.01,10.3,17.65,25.21,13.85,32.64,18.79
2013,5,25,25.86,10.71,18.28,25.5,12.19,32.63,20.44
2013,5,26,25.96,11.68,18.82,25.97,11.26,32.34,21.08
2013,5,27,25.87,12.47,19.17,26.37,10.55,31.37,20.82
2013,5,28,25.18,11.54,18.36,25.81,11.12,31.19,20.08
2013,5,29,25.12,11.97,18.55,25.87,11.2,31.16,19.96
2013,5,30,25.04,13.01,19.02,25.82,10.98,31.34,20.36
2013,5,31,22.47,13.71,18.09,22.41,8.34,27.7,19.37
2013,6,1,20.75,15.85,18.3,21.66,7.02,24.73,17.72
2013,6,2,23.32,14.98,19.15,24.45,10.87,28.8,17.93
2013,6,3,24.9,14.95,19.93,25.97,10.2,30.12,19.92
2013,6,4,25.44,15.83,20.64,26.54,8.62,29.77,21.15
2013,6,5,23.99,17.31,20.65,25.01,7.82,27.95,20.12
2013,6,6,23.21,18.45,20.83,24.3,7.91,27.76,19.84
2013,6,7,22.4,19.35,20.88,23.13,6.77,26.44,19.66
2013,6,8,22.45,19.58,21.01,23.39,6.89,26.47,19.58
2013,6,9,23.74,19.26,21.5,24.28,8.61,28.11,19.5
2013,6,10,24.41,19.86,22.13,24.92,8.37,28.91,20.55
2013,6,11,24.9,20.0,22.45,25.07,7.34,28.52,21.19
2013,6,12,24.96,19.76,22.37,25.31,7.39,29.14,21.75
2013,6,13,25.04,19.09,22.07,26.08,8.32,29.69,21.37
2013,6,14,24.18,18.95,21.57,25.67,9.27,29.08,19.82
2013,6,15,22.01,18.94,20.47,22.79,4.66,24.49,19.83
2013,6,16,21.05,18.43,19.74,21.08,3.8,23.1,19.3
2013,6,17,20.83,17.82,19.33,20.66,6.0,24.03,18.02
2013,6,18,21.19,18.12,19.65,21.09,5.07,23.44,18.37
2013,6,19,21.97,18.83,20.4,22.65,6.38,25.62,19.23
2013,6,20,22.21,19.62,20.91,23.11,7.84,26.12,18.29
2013,6,21,22.71,20.54,21.62,23.19,6.28,26.23,19.94
2013,6,22,22.9,20.43,21.66,23.4,6.66,26.77,20.12
2013,6,23,23.13,20.91,22.02,23.19,4.8,26.03,21.23
2013,6,24,22.96,19.71,21.33,23.33,6.28,26.42,20.13
2013,6,25,23.34,20.05,21.7,23.46,5.89,26.37,20.48
2013,6,26,23.4,20.75,22.07,23.73,6.21,26.73,20.52
2013,6,27,22.51,20.62,21.57,22.85,4.9,25.26,20.37
2013,6,28,23.29,21.08,22.19,23.65,6.41,27.0,20.58
2013,6,29,23.05,21.15,22.1,23.36,5.36,26.01,20.65
2013,6,30,23.27,20.43,21.85,23.8,7.33,27.19,19.87
2013,7,1,23.3,20.92,22.11,23.71,6.56,26.83,20.27
2013,7,2,23.65,21.05,22.36,24.18,6.33,27.04,20.71
2013,7,3,22.87,21.12,22.0,23.41,4.93,25.74,20.81
2013,7,4,22.75,20.83,21.79,23.23,6.09,26.26,20.18
2013,7,5,21.7,20.53,21.12,21.98,4.09,24.05,19.97
2013,7,6,22.65,20.57,21.61,23.17,5.91,25.94,20.02
2013,7,7,22.23,20.34,21.29,22.72,5.73,25.57,19.84
2013,7,8,22.2,20.95,21.58,22.51,5.13,24.78,19.64
2013,7,9,22.28,21.08,21.68,22.51,4.16,24.49,20.33
2013,7,10,22.69,21.23,21.96,23.04,5.59,25.76,20.16
2013,7,11,22.58,20.9,21.74,23.14,5.38,25.65,20.26
2013,7,12,23.15,21.0,22.08,23.64,5.27,25.95,20.69
2013,7,13,22.18,20.47,21.32,22.58,4.47,24.72,20.25
2013,7,14,23.17,20.55,21.86,23.62,6.4,26.44,20.05
2013,7,15,23.37,21.39,22.38,23.76,6.09,26.69,20.59
2013,7,16,22.87,20.4,21.63,23.03,4.95,25.65,20.71
2013,7,17,22.91,20.47,21.69,23.35,6.13,26.33,20.2
2013,7,18,22.58,20.59,21.58,22.98,5.39,25.51,20.12
2013,7,19,21.33,19.82,20.58,21.51,3.72,23.47,19.74
2013,7,20,23.19,20.83,22.01,23.38,6.27,26.54,20.27
2013,7,21,23.09,21.36,22.23,23.51,5.86,26.32,20.46
2013,7,22,23.04,20.76,21.9,23.48,5.84,26.34,20.51
2013,7,23,23.48,20.6,22.04,23.69,6.19,26.51,20.32
2013,7,24,23.11,20.69,21.9,23.44,5.34,26.07,20.73
2013,7,25,23.05,20.67,21.86,23.32,5.5,26.14,20.64
2013,7,26,22.97,20.14,21.55,23.12,6.51,26.17,19.67
2013,7,27,22.15,19.77,20.96,22.14,4.76,24.67,19.91
2013,7,28,22.75,20.19,21.48,23.03,6.97,26.38,19.41
2013,7,29,22.94,20.79,21.87,23.04,5.46,25.65,20.19
2013,7,30,23.94,21.43,22.69,24.01,6.73,27.36,20.62
2013,7,31,23.44,21.03,22.23,23.73,6.13,27.23,21.11
2013,8,1,22.48,20.2,21.34,22.98,5.32,25.09,19.76
2013,8,2,21.41,19.08,20.24,21.31,4.99,23.68,18.69
2013,8,3,22.19,20.29,21.24,22.55,5.92,25.14,19.21
2013,8,4,23.43,20.62,22.02,23.71,6.98,27.05,20.05
2013,8,5,22.91,20.34,21.63,23.05,5.2,25.72,20.52
2013,8,6,22.0,20.26,21.13,22.32,5.45,25.0,19.55
2013,8,7,22.06,19.78,20.92,22.23,5.95,25.19,19.24
2013,8,8,22.48,21.23,21.86,22.83,6.26,26.03,19.77
2013,8,9,21.54,20.57,21.05,21.51,3.27,23.48,20.21
2013,8,10,21.14,19.79,20.46,21.19,3.87,23.2,19.33
2013,8,11,21.82,20.19,21.01,22.05,5.98,25.12,19.14
2013,8,12,21.9,20.6,21.25,22.36,5.64,25.15,19.51
2013,8,13,21.75,19.88,20.82,22.06,6.26,24.8,18.54
2013,8,14,22.23,19.96,21.09,22.28,5.7,25.36,19.66
2013,8,15,22.54,19.93,21.23,22.54,5.52,25.64,20.11
2013,8,16,22.27,20.56,21.42,22.08,4.47,25.06,20.59
2013,8,17,22.36,20.59,21.48,22.81,5.2,25.48,20.29
2013,8,18,22.36,20.06,21.21,22.39,5.32,25.23,19.9
2013,8,19,22.92,19.65,21.29,22.55,5.67,25.9,20.23
2013,8,20,22.6,21.12,21.87,22.76,5.34,25.48,20.13
2013,8,21,23.05,19.44,21.25,22.77,6.57,26.85,20.28
2013,8,22,22.58,18.89,20.73,22.19,5.94,25.47,19.53
2013,8,23,23.08,19.49,21.29,22.68,5.89,26.45,20.56
2013,8,24,22.74,20.73,21.73,22.89,6.32,25.98,19.67
2013,8,25,22.63,21.06,21.85,22.98,6.36,26.11,19.75
2013,8,26,21.5,20.77,21.13,21.51,3.62,23.04,19.41
2013,8,27,20.67,19.46,20.07,20.78,4.49,22.67,18.18
2013,8,28,22.23,20.22,21.22,22.48,6.15,25.48,19.33
2013,8,29,22.04,20.23,21.13,22.28,5.62,25.31,19.69
2013,8,30,21.73,20.14,20.93,22.02,5.87,24.94,19.08
2013,8,31,21.94,20.18,21.05,22.1,6.87,25.47,18.6
2013,9,1,22.38,21.19,21.78,22.55,4.77,24.87,20.11
2013,9,2,22.29,21.31,21.8,22.44,4.78,25.2,20.41
2013,9,3,22.01,21.07,21.54,22.1,3.71,24.16,20.46
2013,9,4,22.14,20.8,21.47,22.45,6.23,25.61,19.38
2013,9,5,22.08,20.37,21.23,22.32,7.63,26.23,18.6
2013,9,6,21.94,19.22,20.58,21.82,7.41,25.88,18.47
2013,9,7,20.8,18.13,19.47,20.96,6.35,24.26,17.9
2013,9,8,20.65,18.47,19.56,20.73,6.62,24.15,17.54
2013,9,9,21.08,19.26,20.17,21.13,6.46,24.75,18.29
2013,9,10,21.69,19.63,20.65,21.63,5.68,24.8,19.12
2013,9,11,21.46,19.69,20.57,21.33,5.45,24.26,18.81
2013,9,12,21.55,19.75,20.65,21.74,5.95,24.81,18.86
2013,9,13,22.2,19.65,20.93,22.24,7.58,26.12,18.54
2013,9,14,22.2,18.26,20.23,21.96,7.76,25.91,18.15
2013,9,15,21.4,18.8,20.1,21.63,6.83,25.01,18.19
2013,9,16,21.38,18.65,20.01,21.29,6.51,24.95,18.44
2013,9,17,21.63,18.7,20.16,21.36,7.32,25.69,18.37
2013,9,18,22.05,18.71,20.38,21.4,7.6,26.38,18.79
2013,9,19,22.47,17.97,20.22,21.59,6.79,26.44,19.65
2013,9,20,22.65,19.28,20.97,22.23,6.15,25.72,19.57
2013,9,21,22.26,20.32,21.29,21.91,4.32,24.77,20.45
2013,9,22,22.39,20.36,21.37,22.21,5.35,25.6,20.25
2013,9,23,22.07,20.19,21.13,22.31,6.36,25.9,19.54
2013,9,24,22.51,19.46,20.99,22.55,8.34,26.74,18.4
2013,9,25,22.12,19.46,20.79,21.73,7.15,25.54,18.39
2013,9,26,21.35,19.75,20.55,21.23,4.34,23.87,19.53
2013,9,27,21.17,19.71,20.44,21.27,5.15,24.02,18.87
2013,9,28,21.87,19.21,20.54,21.55,5.84,24.98,19.14
2013,9,29,21.29,18.52,19.9,20.87,5.34,24.19,18.86
2013,9,30,20.37,17.98,19.17,20.35,5.97,23.61,17.63
2013,10,1,20.76,18.24,19.51,20.6,6.04,24.16,18.12
2013,10,2,20.17,18.39,19.28,19.77,4.51,22.48,17.98
2013,10,3,20.07,17.9,18.98,19.95,4.79,22.94,18.15
2013,10,4,19.55,17.59,18.57,19.17,3.76,21.58,17.82
2013,10,5,19.35,18.44,18.9,19.25,3.86,21.43,17.57
2013,10,6,19.89,18.33,19.11,19.94,5.7,23.28,17.58
2013,10,7,19.98,18.06,19.02,19.98,6.21,23.57,17.36
2013,10,8,20.39,17.83,19.11,20.01,7.08,24.49,17.41
2013,10,9,20.34,17.97,19.15,19.9,6.56,24.25,17.69
2013,10,10,20.51,18.14,19.33,20.02,5.67,23.91,18.24
2013,10,11,21.88,16.01,18.94,20.87,8.68,27.33,18.65
2013,10,12,21.91,14.79,18.35,20.16,7.43,26.04,18.61
2013,10,13,19.86,16.65,18.26,18.89,5.82,23.53,17.71
2013,10,14,19.05,16.35,17.69,18.33,4.47,21.39,16.92
2013,10,15,18.73,16.33,17.53,18.46,4.99,21.6,16.6
2013,10,16,18.89,17.06,17.98,19.03,6.41,22.49,16.08
2013,10,17,19.12,16.65,17.89,19.0,8.2,23.31,15.11
2013,10,18,19.83,17.46,18.65,19.32,4.58,22.68,18.11
2013,10,19,18.21,16.64,17.42,18.07,6.02,21.53,15.51
2013,10,20,17.77,14.34,16.06,17.46,6.6,21.54,14.93
2013,10,21,17.37,14.38,15.87,16.88,7.6,21.28,13.68
2013,10,22,17.85,13.76,15.8,16.6,5.93,21.59,15.65
2013,10,23,18.2,14.1,16.15,16.83,5.89,21.84,15.94
2013,10,24,18.31,15.51,16.91,17.41,6.45,22.2,15.74
2013,10,25,18.48,15.58,17.03,17.87,6.32,22.34,16.02
2013,10,26,17.43,15.88,16.65,17.44,5.9,21.16,15.26
2013,10,27,17.25,15.7,16.48,17.12,5.36,20.72,15.36
2013,10,28,16.48,13.98,15.23,15.51,7.07,20.54,13.46
2013,10,29,16.01,13.23,14.62,15.17,8.89,21.01,12.12
2013,10,30,15.88,13.55,14.72,14.78,6.8,19.57,12.77
2013,10,31,16.19,12.79,14.49,14.65,7.61,20.58,12.97
2013,11,1,16.37,12.5,14.43,14.43,6.37,20.27,13.9
2013,11,2,16.2,12.46,14.33,14.56,7.07,20.68,13.61
2013,11,3,15.68,11.5,13.58,14.12,7.51,19.91,12.4
2013,11,4,15.4,10.48,12.94,13.56,5.77,19.01,13.23
2013,11,5,15.36,11.15,13.25,13.51,6.87,19.23,12.37
2013,11,6,16.32,11.73,14.02,13.83,7.28,20.75,13.48
2013,11,7,15.9,10.09,13.0,13.55,7.89,20.81,12.92
2013,11,8,15.6,9.42,12.51,13.29,7.59,20.22,12.62
2013,11,9,15.47,6.59,11.03,13.04,9.73,21.23,11.5
2013,11,10,15.36,6.19,10.77,12.59,8.95,20.76,11.82
2013,11,11,15.26,6.87,11.07,12.37,9.02,20.19,11.17
2013,11,12,15.02,7.8,11.41,12.32,8.46,20.21,11.75
2013,11,13,14.73,6.48,10.6,11.94,9.58,20.39,10.82
2013,11,14,14.44,7.01,10.73,11.74,8.36,19.6,11.24
2013,11,15,15.1,7.32,11.21,12.06,8.3,20.04,11.74
2013,11,16,15.66,7.66,11.66,12.48,8.26,20.78,12.52
2013,11,17,16.23,6.99,11.61,12.65,8.7,21.54,12.84
2013,11,18,15.43,6.91,11.17,12.27,9.98,21.31,11.33
2013,11,19,14.57,7.37,10.97,11.43,8.72,19.66,10.94
2013,11,20,13.95,7.81,10.88,11.14,7.83,18.58,10.75
2013,11,21,14.02,8.86,11.44,11.66,7.82,18.9,11.08
2013,11,22,14.17,8.58,11.37,11.23,6.28,18.29,12.01
2013,11,23,13.72,9.23,11.48,11.05,8.44,18.73,10.29
2013,11,24,13.22,9.12,11.17,11.21,9.2,18.44,9.24
2013,11,25,14.01,8.71,11.36,11.45,8.34,18.83,10.5
2013,11,26,14.31,9.57,11.94,11.69,7.45,18.96,11.51
2013,11,27,14.94,10.51,12.72,12.38,7.91,19.53,11.62
2013,11,28,15.22,10.85,13.03,12.51,6.02,19.25,13.23
2013,11,29,15.13,9.56,12.34,11.9,8.34,19.83,11.48
2013,11,30,14.01,7.94,10.97,11.26,10.07,19.78,9.71
2013,12,1,13.6,6.69,10.15,10.4,8.16,18.25,10.09
2013,12,2,14.01,6.45,10.23,10.46,7.37,18.59,11.22
2013,12,3,13.94,6.54,10.24,10.74,8.68,18.99,10.31
2013,12,4,14.17,4.37,9.27,10.66,9.51,19.7,10.19
2013,12,5,13.94,4.91,9.43,10.48,8.47,19.14,10.68
2013,12,6,13.72,6.06,9.89,10.33,8.06,18.35,10.29
2013,12,7,13.78,7.44,10.62,10.47,7.18,18.11,10.94
2013,12,8,13.58,7.68,10.63,10.55,7.73,18.3,10.57
2013,12,9,13.48,7.9,10.69,10.46,7.84,18.52,10.69
2013,12,10,13.0,7.66,10.33,10.14,7.84,17.76,9.93
2013,12,11,12.58,7.17,9.87,9.96,8.82,18.13,9.32
2013,12,12,11.45,6.93,9.19,9.16,8.55,16.58,8.03
2013,12,13,10.29,6.68,8.48,8.63,8.25,14.62,6.37
2013,12,14,10.71,5.28,7.99,7.88,8.74,15.63,6.9
2013,12,15,11.84,5.21,8.53,8.04,7.77,16.74,8.98
2013,12,16,11.48,6.07,8.78,8.11,7.65,16.33,8.67
2013,12,17,9.8,7.56,8.68,8.0,6.01,12.99,6.98
2013,12,18,9.36,7.87,8.62,8.06,3.58,11.37,7.8
2013,12,19,9.63,6.94,8.29,7.96,7.05,14.08,7.02
2013,12,20,10.09,6.07,8.08,8.3,7.69,14.74,7.05
2013,12,21,10.85,6.99,8.92,8.98,7.23,14.65,7.42
2013,12,22,10.42,4.0,7.21,8.21,10.11,16.32,6.21
2013,12,23,12.15,3.54,7.85,8.77,8.88,17.46,8.58
2013,12,24,11.94,4.02,7.98,8.86,10.4,18.26,7.87
2013,12,25,12.01,2.9,7.46,8.48,10.23,18.57,8.33
2013,12,26,11.83,1.42,6.63,8.39,10.76,18.94,8.19
2013,12,27,11.58,0.17,5.87,8.29,11.3,18.36,7.06
2013,12,28,10.21,5.19,7.7,8.23,6.86,14.17,7.31
2013,12,29,11.4,3.45,7.43,7.93,7.65,16.27,8.62
2013,12,30,10.08,1.73,5.91,6.79,7.91,14.9,6.98
2013,12,31,11.2,1.63,6.41,8.3,9.08,16.94,7.86
2014,1,1,12.15,6.51,9.33,10.35,9.61,17.78,8.17
2014,1,2,12.38,3.67,8.03,8.9,8.55,18.02,9.47
2014,1,3,10.84,3.33,7.08,7.87,9.66,16.93,7.26
2014,1,4,11.01,2.58,6.8,7.4,7.91,16.23,8.33
2014,1,5,10.68,1.73,6.21,7.56,8.49,15.83,7.33
2014,1,6,10.19,2.87,6.53,7.3,7.99,15.3,7.3
2014,1,7,9.49,1.83,5.66,6.52,9.73,15.2,5.48
2014,1,8,9.39,0.73,5.06,6.67,10.48,15.69,5.22
2014,1,9,11.02,1.85,6.44,8.88,9.39,16.9,7.51
2014,1,10,11.48,3.97,7.73,9.37,9.82,17.4,7.58
2014,1,11,8.55,5.05,6.8,8.3,7.64,12.55,4.9
2014,1,12,9.52,5.72,7.62,8.31,9.77,15.23,5.45
2014,1,13,10.12,4.41,7.26,7.64,9.55,15.73,6.17
2014,1,14,11.19,2.56,6.87,7.52,8.51,16.66,8.15
2014,1,15,11.27,0.9,6.08,7.65,8.34,16.92,8.58
2014,1,16,11.65,1.33,6.49,8.33,9.69,17.64,7.95
2014,1,17,11.59,2.26,6.93,8.8,8.09,16.71,8.62
2014,1,18,8.85,3.48,6.16,6.13,5.59,12.08,6.49
2014,1,19,10.48,4.6,7.54,8.21,9.21,16.03,6.82
2014,1,20,12.07,2.22,7.14,8.62,9.44,17.69,8.25
2014,1,21,13.15,3.99,8.57,10.55,8.54,18.49,9.95
2014,1,22,13.15,5.0,9.07,10.91,8.3,18.03,9.73
2014,1,23,12.62,5.06,8.83,10.15,7.52,17.89,10.37
2014,1,24,14.0,3.7,8.85,11.69,9.28,19.8,10.52
2014,1,25,13.15,1.74,7.44,10.25,10.24,19.58,9.33
2014,1,26,12.84,1.79,7.31,9.89,9.8,18.98,9.18
2014,1,27,12.79,0.63,6.71,9.68,10.09,19.08,8.99
2014,1,28,12.78,1.23,7.0,9.85,11.24,19.99,8.74
2014,1,29,12.51,3.14,7.83,9.94,8.83,18.05,9.23
2014,1,30,11.94,1.58,6.76,9.08,8.84,17.59,8.76
2014,1,31,11.82,-0.13,5.84,8.69,9.93,17.72,7.79
2014,2,1,12.51,1.3,6.9,9.28,10.3,18.94,8.63
2014,2,2,13.84,1.27,7.55,10.65,11.53,20.84,9.32
2014,2,3,14.26,2.03,8.15,11.51,11.51,21.41,9.91
2014,2,4,15.2,2.74,8.97,12.29,10.47,21.44,10.97
2014,2,5,14.12,4.87,9.49,12.52,10.81,20.42,9.61
2014,2,6,14.05,3.07,8.56,11.73,11.7,21.23,9.54
2014,2,7,13.53,6.29,9.91,11.98,11.16,19.13,7.98
2014,2,8,13.21,3.67,8.44,11.86,12.69,20.26,7.57
2014,2,9,12.55,2.55,7.55,10.72,10.76,18.94,8.17
2014,2,10,11.8,-0.81,5.5,9.76,11.45,18.58,7.12
2014,2,11,11.01,0.51,5.76,9.76,9.2,16.31,7.11
2014,2,12,11.3,-1.14,5.08,9.11,11.55,18.0,6.46
2014,2,13,12.24,-0.52,5.86,9.94,12.15,18.57,6.41
2014,2,14,8.93,4.9,6.92,8.76,5.6,12.36,6.76
2014,2,15,10.58,5.57,8.08,10.38,11.47,16.96,5.49
2014,2,16,9.58,3.58,6.58,9.13,11.21,15.8,4.59
2014,2,17,10.45,0.7,5.58,8.68,11.81,17.71,5.9
2014,2,18,11.85,-2.54,4.65,9.19,13.69,19.57,5.88
2014,2,19,12.26,0.33,6.3,9.51,8.76,17.52,8.77
2014,2,20,13.56,0.87,7.22,11.09,9.5,19.62,10.11
2014,2,21,14.06,-0.01,7.03,11.59,10.21,20.53,10.32
2014,2,22,11.52,4.66,8.09,10.27,7.78,16.46,8.69
2014,2,23,13.43,5.58,9.51,12.17,11.52,20.15,8.63
2014,2,24,14.8,5.69,10.24,13.16,10.79,21.45,10.66
2014,2,25,14.88,5.37,10.12,13.48,9.7,21.04,11.33
2014,2,26,14.35,5.09,9.72,12.61,7.44,19.0,11.56
2014,2,27,12.11,6.19,9.15,11.19,7.06,16.01,8.95
2014,2,28,13.91,5.12,9.52,13.19,9.3,19.32,10.02
2014,3,1,13.68,6.9,10.29,13.79,9.34,18.76,9.42
2014,3,2,12.98,4.31,8.65,12.59,10.73,19.2,8.48
2014,3,3,14.12,4.78,9.45,13.17,10.73,20.29,9.56
2014,3,4,14.22,3.84,9.03,12.97,9.72,19.97,10.25
2014,3,5,13.78,3.9,8.84,13.01,11.61,19.66,8.05
2014,3,6,14.04,3.26,8.65,13.49,13.41,21.36,7.94
2014,3,7,13.94,1.43,7.69,12.9,12.77,20.96,8.19
2014,3,8,15.3,2.28,8.8,13.63,12.77,22.08,9.3
2014,3,9,15.73,3.3,9.51,14.62,11.56,22.3,10.74
2014,3,10,15.37,3.98,9.67,15.08,12.82,22.26,9.44
2014,3,11,16.49,3.5,9.99,15.33,11.17,22.71,11.55
2014,3,12,17.07,4.59,10.83,15.97,11.68,23.82,12.14
2014,3,13,17.4,4.38,10.9,16.58,14.63,24.8,10.17
2014,3,14,18.1,4.6,11.35,17.07,12.23,24.79,12.57
2014,3,15,18.79,3.97,11.37,17.26,12.27,25.35,13.08
2014,3,16,19.41,5.97,12.69,18.09,11.74,25.94,14.19
2014,3,17,19.63,8.16,13.9,19.07,11.73,25.94,14.2
2014,3,18,20.23,8.11,14.17,20.04,12.16,26.89,14.73
2014,3,19,19.08,6.51,12.8,18.74,11.4,25.47,14.07
2014,3,20,17.19,3.55,10.37,16.69,12.38,23.2,10.82
2014,3,21,17.2,4.82,11.01,16.21,10.81,23.04,12.23
2014,3,22,17.0,6.28,11.64,16.66,12.47,23.21,10.73
2014,3,23,18.19,4.96,11.57,17.53,12.34,24.62,12.29
2014,3,24,18.3,5.72,12.01,17.96,11.16,24.56,13.4
2014,3,25,18.6,6.48,12.54,18.28,12.81,25.43,12.62
2014,3,26,20.06,5.85,12.96,19.33,14.92,27.91,12.99
2014,3,27,21.48,6.57,14.03,21.48,14.85,29.43,14.57
2014,3,28,22.32,6.76,14.55,22.09,14.7,30.53,15.83
2014,3,29,23.6,5.05,14.33,22.84,14.59,31.7,17.11
2014,3,30,22.45,2.96,12.71,21.65,15.19,31.44,16.26
2014,3,31,21.05,1.33,11.19,20.3,14.38,28.81,14.44
2014,4,1,20.41,0.82,10.62,19.79,13.95,28.21,14.26
2014,4,2,20.05,0.19,10.12,19.5,15.38,28.27,12.88
2014,4,3,18.84,4.15,11.49,19.13,14.91,27.58,12.66
2014,4,4,20.97,6.05,13.51,20.61,12.75,27.46,14.71
2014,4,5,21.72,7.69,14.7,21.79,13.74,28.37,14.63
2014,4,6,22.44,8.15,15.3,22.69,13.81,29.22,15.4
2014,4,7,22.33,9.49,15.91,22.15,13.64,29.65,16.01
2014,4,8,22.52,6.29,14.4,22.01,16.51,31.23,14.72
2014,4,9,22.09,4.75,13.42,21.69,13.62,29.54,15.92
2014,4,10,21.81,2.02,11.92,21.08,12.96,28.94,15.98
2014,4,11,21.89,0.87,11.38,21.35,12.42,28.61,16.19
2014,4,12,20.75,1.8,11.28,20.62,14.65,27.94,13.29
2014,4,13,20.3,3.98,12.14,20.7,13.28,27.94,14.66
2014,4,14,20.67,5.9,13.29,21.33,11.27,26.69,15.44
2014,4,15,22.26,6.41,14.33,22.8,15.16,29.9,14.73
2014,4,16,22.75,6.05,14.4,23.08,12.87,30.01,17.14
2014,4,17,22.84,5.08,13.97,23.32,15.85,31.03,15.18
2014,4,18,22.7,4.92,13.81,23.38,16.7,31.48,14.79
2014,4,19,23.53,7.65,15.59,24.62,14.6,31.26,16.65
2014,4,20,22.91,4.55,13.73,23.86,15.45,30.83,15.39
2014,4,21,23.88,2.62,13.25,23.85,13.89,31.4,17.51
